Actual Delivery Date;CustomerKey;DateKey;Discount Amount;Invoice Date;Invoice Number;Item Class;Item Number;Item;Line Number;List Price;Order Number;Promised Delivery Date;Sales Amount;Sales Amount Based on List Price;Sales Cost Amount;Sales Margin Amount;Sales Price;Sales Quantity;Sales Rep;U/M;Address Number;Region Code;Division
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;104811;18/06/2018;105481;P01;38076;Cutting Edge Foot-Long Hot Dogs;13000;54866;205213;16/06/2019;8722;192031;0;8722;2492;35;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4041465;18/06/2018;105481;P01;61484;Super Creamy Peanut Butter;37000;505051;205213;16/06/2019;35343;7575765;0;35343;23562;15;103;EA;10009356;4;2
